"ID","Description","ReporterScore","DPC_0h_1","DPC_0h_2","DPC_0h_3","DPC_0h_4","DPC_3h_1","DPC_3h_2","DPC_3h_3","DPC_3h_4","DPC_6h_1","DPC_6h_2","DPC_6h_3","DPC_6h_4","DPC_9h_1","DPC_9h_2","DPC_9h_3","DPC_9h_4","DPC_12h_1","DPC_12h_2","DPC_12h_3","DPC_12h_4","DPC_18h_1","DPC_18h_2","DPC_18h_3","DPC_18h_4","DPC_24h_1","DPC_24h_2","DPC_24h_3","DPC_24h_4","DPC_36h_1","DPC_36h_2","DPC_36h_3","DPC_36h_4"
"hsa04659","Th17 cell differentiation",-1.38407933279592,1.59983380586075,1.53786421112336,1.5942901599218,1.60557654410462,1.6615247189838,1.33864756780282,1.60942098161277,1.38851459389212,1.64213809402008,1.51338770594742,1.49020636982207,1.53180431506652,1.63141546537459,1.48257484005313,1.46837787203071,1.61041319543033,1.66948694828831,1.46367356485367,1.43671192929921,1.53639018074155,1.62246761167801,1.67741622368997,1.59669402383031,1.59590956664117,1.64020032112439,1.65664158337151,1.6766055001341,1.5921799735113,1.84975508185281,1.80947429207744,1.81954838031251,1.85154023101378
"hsa04810","Regulation of actin cytoskeleton",-1.39600694693059,1.74948240807374,1.75006297751818,1.77082825265681,1.82025832863053,1.67266695426142,1.75222015011788,1.78936318475675,1.77477961747512,1.80762570346244,1.80458709871017,1.81404808413616,1.87722910889543,1.74348674947487,1.76916555614569,1.77947860466365,1.74614741699011,1.51462053253782,1.56645713197052,1.53368291751172,1.58163622034171,1.62835021500424,1.73573450992759,1.67989648131559,1.62997091495819,1.65329315515134,1.75336370463465,1.70493393374631,1.63263017911388,1.97419913791704,1.96980128259096,2.00013453512807,1.96078144914652
"hsa05415","Diabetic cardiomyopathy",-1.41328356212715,1.00595874970523,0.951914925268438,0.991534487082374,1.0678319430652,0.92797719068464,0.938420722803529,0.907182582027749,0.897827814734926,0.993850700001284,0.90249096498995,0.926315590504018,0.877667335770008,0.932351190585267,0.951748826791959,0.893070766531274,0.837819333141984,0.918097710066286,0.796681094276309,0.794922497832935,0.817902237055662,0.895941699572277,0.860998932713447,0.866539986018252,0.858357249460007,1.1295688336452,1.12759207998205,1.18337698707143,1.07167209705758,1.49313975714903,1.46158239698717,1.43697449920948,1.55949106361349
"hsa01250","Biosynthesis of nucleotide sugars",-1.42116947230158,1.19831218752497,1.10250023781222,1.12794706143077,1.12760544236864,1.042813632896,1.00268417230348,1.02640486338182,1.03821031545142,1.16232811979448,1.17557756513159,1.17799391335019,1.15130166347124,1.08785629914769,1.11508901789601,1.10900992781416,1.10443897676359,0.97572989041472,0.935762445885175,0.905531916184101,0.936133457753507,0.99589324781912,1.00681185727867,1.01168736753659,0.993981662785911,1.03637161230142,1.04765434417426,1.034065678392,1.03895181697886,1.19653840749675,1.22311225131679,1.21014844541164,1.18880338243785
"hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",-1.44568447809932,1.11676633640888,1.09951338019581,1.16069346263213,1.14067609718835,1.19548779083977,0.937853614214371,1.10691987327991,0.972456404697391,1.12712137431401,1.03647449844946,0.996703161800168,1.04704223224228,1.11209195417193,0.968265870131184,0.959590484867541,1.05745781033069,1.00605671495188,0.860107757871365,0.862198142602692,0.910967984592572,0.985854828338806,1.03862319091761,0.959031982429916,0.970759691449948,0.993267806914455,1.04612657710423,1.00962903588169,0.950046456417127,1.082499692445,1.06384512627768,1.02894291637839,1.0584107408894
"hsa00520","Amino sugar and nucleotide sugar metabolism",-1.47117602587643,1.18007016733594,1.08864537496273,1.10942917565294,1.11261935406352,1.02353535824399,0.986091709159963,1.00898947329671,1.02081220677471,1.14730197885301,1.15853243757125,1.15931797739836,1.13304945283547,1.06830247509717,1.09506379239226,1.08759867815196,1.08554183147854,0.960380056671225,0.919272345425664,0.890329385640563,0.923190259433501,0.981629960421527,0.985666297474695,0.992561694584551,0.977053285822572,1.0192939420523,1.03167041850185,1.01864911493223,1.02432331384151,1.17518198793276,1.20026479912776,1.18745237345557,1.16268195335499
"hsa04923","Regulation of lipolysis in adipocytes",-1.4866928198077,0.84627874113591,0.833625470451706,0.805179855972264,0.799213653558198,0.76087975963376,0.725636143680034,0.811328820652197,0.757970126789166,0.939532236613968,0.962082540617339,0.914159301604876,0.940302243155901,0.830880616626259,0.862356393287289,0.828846268434326,0.884340765058021,0.617500861690636,0.63890102527587,0.667359605502429,0.686508251645292,0.652724919377081,0.579838036449183,0.674565654725957,0.60337953728506,0.712372828943089,0.73113063791863,0.703163869024107,0.706443186113428,0.920149798772661,0.910889192635073,0.880481944549592,0.938954619391498
"hsa04658","Th1 and Th2 cell differentiation",-1.49777257707968,1.13999711096125,1.04740568047769,1.11666182680673,1.13762832964422,1.18647887235915,0.855899517478863,1.18290090575334,0.906508237772957,1.05050568004239,0.895640500972523,0.902290040327269,0.910598230085251,1.06126763166046,0.889687986179665,0.887425340854347,1.07624117162499,1.11483202627828,0.851937256758085,0.868738554375536,0.951568721811175,1.00488530562667,1.07490212135629,0.987919555523212,1.02484894176006,1.04535269567106,1.08565619304114,1.06457945534856,0.992161078757106,1.09680029155658,1.10289126281435,1.03799422953769,1.08893318121931
"hsa04922","Glucagon signaling pathway",-1.5008141383617,1.30445540988371,1.34806904393247,1.34928666543804,1.32131763962572,1.23042774804459,1.23102988947078,1.35698308691801,1.24223255024228,1.31836171320144,1.39801265177321,1.32178485045806,1.35655828373944,1.15872365122397,1.19229517385678,1.25202475433643,1.07986180365236,1.14854760552543,1.15858343849368,0.987920189434824,1.030474684326,1.10981712727784,1.0324012681801,1.05639351008069,1.00111493176577,1.06699251453228,1.16631892737156,1.11774009110895,1.07768972074124,1.28491958495503,1.31783115087894,1.37127692556825,1.31827632408573
"hsa04932","Non-alcoholic fatty liver disease",-1.50981702636258,1.14323986367057,1.072194724914,1.23935658345797,1.16744641400427,1.24303829592783,0.98713948199157,1.20651963355188,1.0037177690792,1.19012366139703,0.892049545109815,1.10556574307636,1.0608532503362,1.12356480572667,1.03892725954521,1.05088153885832,1.20506704035339,1.13864287678218,1.02615324413148,1.00546344945499,1.02501677560518,1.13943274625911,1.2213107511177,1.13734312278292,1.18757669666798,1.28123454723657,1.27158237202933,1.33977744273996,1.31105197040121,1.45158470785283,1.22936152658301,1.24811722593935,1.43829844333101
"hsa04151","PI3K-Akt signaling pathway",-1.51089037797125,1.78487236039232,1.79482993235973,1.84473892804956,1.75157292047144,1.77816099247642,1.78167725355644,1.83496747805981,1.77516831375128,1.96688846252785,1.98937925583295,1.98023400409225,2.01737700796255,1.98926624676676,2.00719228044283,2.02689932122151,1.99385809765062,1.66463901447988,1.87184136811645,1.78373578080748,1.77992848790145,1.95199395070623,1.99852899857177,1.93164883463255,1.91382799590595,1.91330857202003,2.0456698431741,2.01235714427046,1.87032788651299,2.17461683027865,2.2325555561389,2.21382707346841,2.23627676315854
"hsa05130","Pathogenic Escherichia coli infection",-1.53650867219314,2.12811043417765,2.09852992614127,2.18255668509839,2.214617011794,2.06713808128622,2.00411414653836,2.17260056472624,2.15843741564267,2.30479677475166,2.27237950847805,2.30344401500698,2.3366760777017,2.25348229410451,2.21589618300674,2.11626389067294,2.28022671483941,1.57612571131901,1.62303429949392,1.55840473609192,1.68169829222471,1.66928747882446,1.7829120967483,1.72953467349599,1.69594538024547,1.7546966353495,1.84687232004099,1.8512552028821,1.65240610832784,2.04314167040961,2.04813959609964,2.0814620900957,2.02868851953714
"hsa05416","Viral myocarditis",-1.53755965473932,1.80735855217113,1.72065781723245,1.89306487081716,1.79402650833555,1.8224641402131,1.71433625150137,1.64011620842536,1.71602281455655,1.99063957489521,1.6062991191164,1.9585593035313,1.90244648329186,1.87944960744219,1.77522176881577,1.86754037968339,1.84606330625338,1.48928944356612,1.55952249459792,1.50847315251708,1.43549852753159,1.46340026704656,1.54798989200814,1.40262657480852,1.49522764169545,1.56778302300835,1.45934568082991,1.59594478360147,1.52311239616798,1.7925949918639,1.39659473252822,1.41002041181614,1.68868539586474
"hsa04370","VEGF signaling pathway",-1.53865414059719,1.5715233930428,1.48569066345136,1.63942622942211,1.57330645013798,1.57050766433995,1.50046780582124,1.52719883136008,1.53509267209626,1.75078302947913,1.67123378042646,1.67919513179758,1.70274267639332,1.66780786738788,1.67621307845024,1.63419773358983,1.60734094764576,1.4657799515417,1.35969362184031,1.42642050518907,1.39983918104543,1.4674547648623,1.56338377628639,1.4559141882415,1.43462172057631,1.45376372717585,1.56500389987929,1.60110320007778,1.46073614383067,1.75091719879769,1.71266233178207,1.52548518353252,1.73788953201879
"hsa04152","AMPK signaling pathway",-1.5526244219683,1.50061185369506,1.65545182654725,1.60711785593483,1.51171508600765,2.46308139011268,1.58866966188096,1.56999896403441,1.5043203134139,1.78030199008785,1.79532469062155,1.79874453580206,1.79093613670123,1.78664831944657,1.78684056272509,1.78219328790166,1.76854379867721,1.35449713063194,1.90896042217922,1.72082674733893,1.67558739599892,1.52375962210522,1.48976193253265,1.46301389963205,1.48721365145103,1.46700008069534,1.61863889609067,1.51393649549687,1.51591576509338,1.44476856791462,1.57374386504316,1.52020486998745,1.52796830236745
"hsa04071","Sphingolipid signaling pathway",-1.57659875424214,2.14112675453291,2.12436496384046,2.17527626970693,2.18201552440295,2.14005881787982,2.15486216137628,2.11146783878424,2.1282329801449,2.48130794896269,2.21012914834257,2.38515797115747,2.41378630721844,2.58319810771143,2.57664878373464,2.6073536985751,2.60657758561419,1.95707125234119,2.06073044624693,2.15041282957067,2.03998411170837,2.11746626999419,2.23165407337949,2.11080612587573,2.23952177945156,2.09886743208692,2.12984452898858,2.21998438315167,2.07755268398336,2.19969621586493,2.07631874175823,2.10346706428546,2.21302460999065
"hsa05166","Human T-cell leukemia virus 1 infection",-1.58362026518986,1.04061633045179,1.04975117783317,1.10237681061802,1.10199477348037,1.09792232104833,1.03393547889212,1.14184421224213,0.992393364719412,1.08037738786957,1.07929127895101,1.07849611772606,1.06702312408724,1.06896761689112,1.05968761201178,1.02392418539727,1.04967149941587,1.1267938684177,1.13419919493826,0.990674521669602,1.08301001059302,1.24583688611657,1.17414876735374,1.22276993042061,1.13583640957164,1.30370242725076,1.28508784387304,1.26346377697742,1.20461098131793,1.43981027697612,1.56536352008403,1.47096066196887,1.55126392071759
"hsa05417","Lipid and atherosclerosis",-1.59332482160691,1.89452272211607,1.83305164044338,1.91055568565078,1.89294854215293,1.85896313817534,1.73699878811314,1.85894427018283,1.775472277149,2.01621165163003,1.89678191288003,1.95492053244323,1.95517294086192,1.99295655619075,1.97827197734913,1.95139598475319,2.0116389281597,2.06659540452254,1.95023879030353,1.88086139065443,1.93095107688157,2.16143137050903,2.2372062519378,2.16502217640748,2.16794191527801,2.23321397378494,2.26890342142498,2.36486817478622,2.25874773795683,2.7180666710819,2.54551703016591,2.69569391868837,2.72156804808566
"hsa04929","GnRH secretion",-1.60403663556004,1.50590874023971,1.37715783197283,1.37289218282906,1.498107200749,1.26050907178519,1.23853690828406,1.19582791320506,1.28095671338142,1.49333999331367,1.34131000099685,1.26380542604746,1.18495017993637,1.33629479370812,1.22578625289733,1.1956801388369,1.03125524903368,1.38162157378127,0.740805625750689,0.881878794929741,0.826175223475984,0.82927654223913,0.904404277599068,0.813204276679054,0.917456780589853,0.81266889591911,0.882199780520831,0.892647155081752,0.86230334466452,1.0365462678042,0.984996231472378,0.966183120265111,0.907111227309719
"hsa04936","Alcoholic liver disease",-1.60571786676976,0.89568650399714,0.898571757466142,0.863166566332306,0.858872847056263,1.83935781546471,0.872208871672961,0.839249851958991,0.846098989298939,0.943656019957798,0.898587315316361,0.942855641333417,0.879078722315154,0.866479273041898,0.855120563264408,0.806897848768388,0.84689746404601,0.874250335890429,1.11976169226211,0.959282571713857,0.98448111326948,0.715599718378869,0.764649010772339,0.733388815813626,0.73997294742387,0.817485095736497,0.936585205694401,0.921414441667083,0.967315982127124,0.948755774640361,1.00382438213774,1.04113004989259,0.9952401197694
"hsa04211","Longevity regulating pathway",-1.60929089834726,0.905220375894025,0.964115589427857,0.959556267350769,0.92069621037689,0.973217928649169,0.897124341664127,0.860151420680409,0.873818535987513,1.03140961194555,1.03355121933645,0.968075970058074,0.986688322838529,0.975202093544591,0.919067526228202,0.909344245209017,0.91937639076104,0.918357567996653,0.782495795026453,0.827670706038032,0.799941479586999,0.860741665408863,0.80747830755396,0.763250704796123,0.819143952500509,0.906335892189232,0.869275993226004,0.867547032948894,0.863256064058591,1.02854752502435,0.866462200128115,0.850324376827437,0.873358398421824
"hsa04727","GABAergic synapse",-1.65846089407236,1.04778993983164,1.01216139960551,0.978794668111376,1.03027467317291,0.917245134990143,0.850884130442507,0.929023777052182,0.891786470645453,1.24935354468793,1.2683260086882,1.17905628528692,1.16084453841978,1.07236233247695,1.03122306561662,1.08419381182691,1.07422438258637,0.739388536856855,0.683766924079935,0.715024452559273,0.795163288008502,0.679073055946491,0.744332871195958,0.758151309924964,0.745180672297448,0.740081340078928,0.684830271607615,0.682893240890948,0.710100660173362,0.948517125528204,0.960120193083228,1.00357014698475,0.931770384240572
"hsa04722","Neurotrophin signaling pathway",-1.66567249913322,1.38823776089074,1.3551242588108,1.45781376994734,1.39686685865954,1.43009929185827,1.33793271650973,1.39992686406558,1.38158837714489,1.57441554440013,1.53964645457644,1.56319843103722,1.58203347083289,1.53103475119011,1.5791354822593,1.54934227483859,1.53548169346136,1.3866795684296,1.37195984008555,1.35734942792429,1.396862087923,1.49990716590602,1.53503789467208,1.47556533763501,1.49023530732017,1.51819357218189,1.61415364151939,1.62037670318237,1.47241401876319,1.86159756885548,1.80952168709446,1.73321877174815,1.81134779213542
"hsa04970","Salivary secretion",-1.67290087526622,1.66661202682679,1.54663312271688,1.52349947263142,1.62699681428099,1.46827068211829,1.42416120739092,1.43786479236915,1.49138779991584,1.72358154741702,1.64444538599135,1.58520882642395,1.47239338077732,1.52273687679446,1.56129732875638,1.50957443229679,1.33952401215463,1.4801825585963,1.24633371743267,1.16473518265025,1.20140950805659,1.13656918409179,1.12807990366388,1.19396472549286,1.17440081165809,1.09785821928049,1.22930648375315,1.18246237924779,1.20697649474573,1.56520027156582,1.50898271966258,1.56417616375773,1.52069885396601
"hsa04921","Oxytocin signaling pathway",-1.70232282339028,1.76589086756646,1.64463960426492,1.70597329361872,1.7556842709624,1.73905633765638,1.53556804541638,1.69776278663903,1.57195358934306,1.74225009114018,1.6703456016288,1.60269461069898,1.63092683979358,1.69512305003829,1.58343489231017,1.60339262013091,1.61597950446116,1.69945144563726,1.46619285127662,1.43414784079255,1.49717736560549,1.61162329949661,1.60619248030339,1.6089976420046,1.59472414946716,1.6749715744556,1.74610681187919,1.71326554920243,1.6164875731999,1.98409239778028,1.91501844405095,1.90985458001935,1.90468655688846
"hsa04724","Glutamatergic synapse",-1.71910204104622,1.30535247882124,1.21753224447004,1.22241387230168,1.29745762593488,1.08817672171355,1.04260398028436,1.04709569938326,1.07826937629088,1.36671564640065,1.27565918670789,1.22013586157081,1.13606485141249,1.21314645431174,1.19016790111666,1.14621245770507,1.06885114624283,1.04260705119418,0.774261394946115,0.81535583046546,0.827180408941383,0.758099034147458,0.822932695149679,0.81234563249037,0.843533876415577,0.798041231676168,0.836869903456036,0.805132603451041,0.809957697117009,1.06359284182589,1.03376000133519,1.10406270824961,1.05266062404853
"hsa04925","Aldosterone synthesis and secretion",-1.73344380987671,1.56538603376686,1.47355656329164,1.44615666017505,1.5483914888825,1.56136767487905,1.4991208863312,1.48202643040846,1.49009424296938,1.68587752059251,1.58279913854338,1.50917887208319,1.41893340060263,1.49556501698775,1.49454600578237,1.47317541864823,1.30211692526345,1.5129743503502,1.29068682869167,1.24694164384497,1.22047546189378,1.19054264225003,1.13107239419446,1.20980092086221,1.20733362420877,1.11207326323959,1.21339895915528,1.22626688926096,1.23852165656388,1.45836301605254,1.39513832227606,1.45147685593471,1.37171284006153
"hsa04728","Dopaminergic synapse",-1.73596551357303,2.14161074285095,1.9294004639936,2.1126842255176,2.00243882421124,2.05023671083998,1.80497970487095,1.93124146251565,1.77139606866846,2.17164655445207,2.00595013985085,1.98950331696758,1.97376706341983,2.14742364557364,2.16399466890878,2.11678946732311,2.15929874213303,1.74908465639336,1.74459838511415,1.77786170335153,1.70411820196825,1.75887360730236,1.86643381480116,1.77004105578768,1.87870631223724,1.78750256001379,1.80762396974088,1.79557398376969,1.68315610045847,1.86542841102843,1.92564759883692,1.94435192985994,1.89020657864781
"hsa04916","Melanogenesis",-1.73711639566081,1.50327176726484,1.41881153829139,1.41725059105677,1.46990392595282,1.39150106174321,1.33212192614208,1.34636194991938,1.35232169215843,1.60999104520109,1.55351867595789,1.47664165983416,1.4368429716077,1.4659709470618,1.48304643280505,1.4839118454041,1.36946527276674,1.36193196074821,1.13015615523501,1.14869297131559,1.1470011735074,1.15404260618338,1.13189701812086,1.22769656761924,1.17227306865965,1.19805981655186,1.26588893991248,1.26429519252266,1.18717856586827,1.59814471094215,1.53619137283931,1.4850306257382,1.51137137055901
"hsa04625","C-type lectin receptor signaling pathway",-1.74812025657868,1.34857451941648,1.45192162773983,1.42825048318361,1.57287732597347,1.26771239790329,1.47703727058139,1.52429261868733,1.47225358377797,1.45942124409314,1.54742192535969,1.54954746000565,1.61938650311582,1.44649813516692,1.5427667315604,1.54612948085233,1.44807648840009,1.21032167524962,1.21197757647021,1.20420750690864,1.20793382033449,1.28979976322023,1.30734907920532,1.28496052116403,1.26709933709773,1.26399884696975,1.38283294861699,1.34949471537825,1.28667619465122,1.48675668556819,1.46237541450607,1.46388900483317,1.46586852332051
"hsa04380","Osteoclast differentiation",-1.76851180370651,1.27212069279842,2.00459045988413,1.25209540123437,1.90188852993593,1.1914942696602,1.70938196460902,1.86807148013838,1.58184872965289,2.1992851289534,2.06145560765172,1.11744938326729,1.74581098461294,1.60556482190637,1.65237178445876,1.52516402974092,1.60838896618439,1.08586853770512,1.02717845642229,1.14794611076927,1.22366675518698,1.18730873258429,1.29500423474711,1.20677609809156,1.23298397558217,1.17903402269292,1.24556763385934,1.30832715604735,1.15398233707914,1.21848433692383,1.22367860276535,1.19843726203082,1.21707590466834
"hsa04510","Focal adhesion",-1.77501999446028,1.71286306403821,1.67986135264944,1.73408142884289,1.70757236710106,1.71901970263779,1.75160700272852,1.77300349716477,1.74915831861901,1.75744050078368,1.72339081538955,1.75372146769765,1.77337941341126,1.70795365985825,1.73085574061537,1.73511922349768,1.7171370615058,1.57039134387885,1.63764605856348,1.62488146751714,1.66416358755371,1.70822740752949,1.72958176878112,1.72515784076714,1.6894801485663,1.76913834729973,1.83640218674151,1.77426817418956,1.72081633393009,2.01691644007352,2.03638427824051,1.96252167752964,2.01951744262538
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",-1.80688851166787,1.3456842551173,1.2192210016223,1.29468344299495,1.31066708593776,1.27094927033839,1.22447877245086,1.20609928598125,1.19213202070727,1.50500016310973,1.28155617632313,1.29851852902473,1.24268179139046,1.38953334498383,1.30480695423389,1.26962592834989,1.2104076596304,1.37546014098705,0.97946920014689,1.03401614241405,1.00869942970655,1.15383506903619,1.16919474980679,1.07713032477697,1.12302251603108,1.12719965017318,1.19054743535051,1.22192767996876,1.11455159598217,1.35615910374802,1.34233287849645,1.16141265372379,1.35919023399489
"hsa04540","Gap junction",-1.8303589938036,3.60214740131584,3.51779984804377,3.64374697850518,3.84849943352589,3.26035133801675,3.30196916084124,3.58973640907275,3.67287169030579,4.02554878259122,4.01368452856744,4.0438936443301,4.22755258001663,3.93299128865801,3.89538407133749,3.68108745630595,3.8434404676282,2.00271235389891,1.93932421794891,1.90435073611052,1.96335717881073,1.94312902060767,2.00527618279361,1.96874349367746,1.92809468417664,1.9243887328019,1.90590972780865,1.93626473026952,1.72072586662979,2.22886134450595,2.23711861953918,2.28885133440552,2.15035714937687
"hsa04726","Serotonergic synapse",-1.83424288926555,1.54690280103057,1.18352077163986,1.44846650061979,1.27160071458586,1.31466490775244,1.08360466528149,1.07697967120348,0.97771047819159,1.42910878182232,1.21548185643418,1.20066264585044,1.06634499886741,1.17816457433789,1.2366177134729,1.15384206762328,1.01604212857686,1.11857469502045,0.746748310644267,0.822761140589614,0.755282703817691,0.758149889451559,0.890145461767929,0.775177610567848,0.846405010871697,0.836319172846324,0.752989429534943,0.777410395435259,0.764410614578074,0.94570587592629,0.981064286860592,0.983685090788072,0.953737167118961
"hsa04310","Wnt signaling pathway",-1.90927022306539,1.43745239172622,1.40825952967878,1.42845905297381,1.43595645542894,1.3698920075322,1.36501610282637,1.36112056824984,1.35760131274298,1.49242516131368,1.3377652703765,1.38886037439322,1.31252848282134,1.41284736483139,1.41363641992205,1.3836171395699,1.37093665270353,1.47333525746568,1.38687591557417,1.35653569268668,1.44896925565648,1.60189808819132,1.71004179368445,1.63608316723308,1.62145172732375,1.55850594698191,1.64161320318124,1.72208993736705,1.54293022479901,1.62468936232642,1.67474984672716,1.64578914127125,1.67800192744936
"hsa05152","Tuberculosis",-1.92695365636021,1.02478742985882,1.01021085785924,1.05562803230418,1.01764638730357,1.03878875399068,0.984972779775503,1.03382066614124,1.08110504958538,1.05845173373784,0.977728215981224,1.0748359313901,1.0569375588691,1.00512184082189,0.995467068004015,0.983603739927552,0.993398027465759,0.945961440150843,0.954223203406243,0.927426251959735,0.878258677787524,1.01780223782758,1.02469222225331,0.973335360762169,1.03578217001002,1.22312371208653,1.22973231879597,1.28204921664926,1.25876205579933,1.70115925063199,1.61355261307012,1.68939382154206,1.74507254586616
"hsa01522","Endocrine resistance",-1.95556845703846,1.2529139032587,1.23014925286694,1.25755195988777,1.21560123739104,1.33224709605222,1.05308532227195,1.22895751960279,1.04504105784082,1.21926630874451,1.15209094897115,1.1136934315742,1.12779144147768,1.21594027460617,1.04406796990075,1.01762834755276,1.18733870543117,1.14952170101883,1.05514060785955,1.06028513884633,1.0609373082932,1.19778221854018,1.18053832591105,1.18069045278255,1.16521157416034,1.18536115085453,1.27048072638811,1.2603041536963,1.19658062094052,1.322165152537,1.29890501859409,1.33855722268244,1.36216138691115
"hsa05100","Bacterial invasion of epithelial cells",-1.96922035326094,1.51256660373462,1.41287437988718,1.483554736924,1.4854821387231,1.46390254256146,1.4328160331229,1.46380481331929,1.45052165993768,1.64109669932361,1.58842950936044,1.59155108702319,1.59828318797421,1.5837010306476,1.55072536021207,1.53878086885717,1.53533503760315,1.27435878694911,1.33487193430138,1.31013219126681,1.36782767207708,1.32247484461801,1.38446204998381,1.35490103589598,1.29975546941067,1.30830556956847,1.39082309802624,1.36799064011501,1.3078294574601,1.62473870751815,1.63952432664956,1.62935427328321,1.62652483062269
"hsa04142","Lysosome",-1.97140257430045,1.72764484298954,1.361911517881,1.47646303513091,1.52759169944218,1.42232401057152,1.45416876695509,1.06645681353715,1.36413913211092,1.28489682161025,1.1624114941304,1.38240292643707,1.40638819449472,1.56890365971181,1.85480705236896,1.21094827506334,1.36456313598594,1.34898811070198,1.50781087473981,1.53811016102628,1.51346025985449,1.39888649706264,1.47598047507091,1.50632850984433,1.6032045184179,1.43671573344831,1.48753908311259,1.59286081162873,1.46943888093427,1.59613352119034,1.64036056329115,1.6120797415307,1.58070660607884
"hsa04150","mTOR signaling pathway",-1.97346845598486,1.09167162216571,1.13564050116345,1.13289745976632,1.1250937880188,1.09016502046459,1.04015925798995,1.06260967656023,1.08079671387244,1.20733099731675,1.20288410039447,1.18550430820921,1.21154084177167,1.15653585974171,1.15884296627823,1.14375687664179,1.14194318747291,0.949747999343388,0.97176635455404,0.949804538448786,0.989803808814348,1.0194463266313,0.990006614330148,1.00979807624651,0.969049945417095,1.00036843161943,1.04989013820449,1.04483181937142,1.00171069501297,1.23399144363599,1.20752150195765,1.11598820162291,1.16428578619896
"hsa05131","Shigellosis",-1.99305514601178,2.50376023550759,2.24257607220148,2.45938247733755,2.36270836683972,2.53223583694521,2.26717296872808,2.29834010939845,2.56188929818774,2.29434587017853,2.34014024687807,2.15796257143802,2.2283256996757,2.30203283253318,2.30572864578837,2.34340400537998,2.30528054238971,2.79171416659923,2.74711763016334,2.76537916779513,3.00550533293779,2.89788104135383,2.9063469062053,2.90476129481608,2.82132540888448,3.05328439993164,3.38739051270426,3.14540529396855,2.95814460799898,2.9946292403087,3.06308246308877,2.7960992409845,3.2465485688881
"hsa04218","Cellular senescence",-1.99596368978535,1.38131370234874,1.50167353619869,1.46299285717799,1.59820508124679,1.3479816836513,1.49715769208272,1.49525387688044,1.50559912233612,1.41178026429252,1.50226760495231,1.57167012120115,1.60661478883648,1.71077894062455,1.63653799385808,1.62403825235866,1.50864721491519,1.4310342953148,1.34010249442992,1.33177353830103,1.58984991068619,1.72366769200154,1.36264856417073,1.32201480999312,1.30960469160572,1.38015044049146,1.45721757723577,1.63558799594748,1.32149120534865,1.6261004249423,1.64822304558338,1.6719650668422,1.7191719498602
"hsa04725","Cholinergic synapse",-2.00871153350027,1.61943302803491,1.42889803968144,1.51458805339695,1.59587763270291,1.39244677546377,1.09832592319875,1.3854653131237,1.11674951766623,1.51359644159311,1.31408485154594,1.24227265490244,1.19118123619707,1.34875092604692,1.17049794415179,1.1486910291534,1.27949599850783,1.24738249550933,0.819614566686873,0.863717705411379,0.924716711473129,0.857248866778906,0.956879799443336,0.898885448186272,0.932214471223802,0.898836863761309,0.917482769545754,0.918739379520325,0.884799612163238,1.12262147890302,1.10325531009157,1.14210060082137,1.03543644203687
"hsa04136","Autophagy - other",-2.01792370841731,1.47497243839521,1.42424649604831,1.354313020014,1.51866137253919,1.4578637267907,1.28567827211375,1.29994090521968,1.32517313289822,1.70051073673116,1.62508827770215,1.62144725983193,1.71374065386601,1.74858959129626,1.56713450133322,1.61021970814316,1.58862863952292,0.737631174945163,0.49400301831972,0.5859157853738,0.57124861883913,0.651951081349993,0.560961463516211,0.540076668680128,0.692722676188174,0.66137824586089,0.560267903328024,0.646796098167412,0.569812080484155,0.614129911630271,0.614743060048562,0.591167269406758,0.488341254042468
"hsa04360","Axon guidance",-2.03268451890141,1.47101106585882,1.42866894195559,1.50609820838918,1.48386547688327,1.41288627533795,1.40662201127151,1.43066195347903,1.42067695110454,1.58937880336166,1.52395643978202,1.5447063997119,1.56730515290502,1.50269905088823,1.5480069980322,1.53475502601944,1.52847855143809,1.32685184500897,1.34891571304676,1.35283017761386,1.39161687571513,1.40377642173514,1.51852240362316,1.44934310831481,1.42543473390816,1.37860674999831,1.49885230069555,1.46691986124217,1.41030441664493,1.78014292275158,1.82141508727188,1.77208217250873,1.78265513197484
"hsa05224","Breast cancer",-2.03963295738176,1.18579223617547,1.1536580023673,1.21560392371049,1.18037815424647,1.22958856182591,0.962243429637868,1.18657095902007,0.97472953229665,1.14554877744322,1.04808204023507,1.00362552625492,1.04874356159151,1.15265170692245,0.985598931403582,1.00169077780381,1.13453865626337,1.04815360455758,0.860617231343097,0.916545307086467,0.960234023816072,1.00013196138631,1.01718922393835,1.0314520577343,1.02297421079632,0.986197002138663,1.02918686499032,1.0100658647371,0.984840161715904,1.08595301408059,1.06054027803502,0.988375364268476,1.073687534232
"hsa00562","Inositol phosphate metabolism",-2.05139007320382,1.41532304297606,1.39568812354373,1.31960138693733,1.46520469549388,1.17665187626025,1.23251765026421,1.29746441021032,1.27763243307216,1.34334494467339,1.21826972334275,1.21748418621461,1.10443091192169,1.1922742221808,1.18503538806867,1.21659741200767,1.04477935328293,1.22685892988896,0.936930612336188,0.944733001352648,1.00712587209541,0.929728310238944,0.845369641836765,1.02975431769104,0.954904788325927,0.917175115806692,0.831855133126598,0.931273736594621,0.961566829336449,0.981052769483405,1.00614949275754,1.09397485838616,1.03204034462155
